PUB_FORM_PROPERTY
pk_form_property,label
1001A11LCP000002UKAT,创建人
1001A11LCP000002UKAU,创建时间
1001A11LCP000002UKAV,最后修改人
1001A11LCP000002UKAW,最后修改时间1
1001A11LCP000002UKAX,行号
1001A11LCP000002UKAY,主键
1001A11LCP000002UKAZ,工序说明
1001A11LCP000002UKB0,检验标识
1001A11LCP000002UKB1,部门
1001A11LCP000002UKB2,工作中心
1001A11LCP000002UKB3,班组
1001A11LCP000002UKB4,准备工时(分)
1001A11LCP000002UKB5,加工工时(分)
1001A11LCP000002UKB6,是否转序
1001A11LCP000002UKB7,是否已完成
1001A11LCP000002UKB8,工序要求进度
1001A11LCP000002UKB9,合格数
1001A11LCP000002UKBA,超差数
1001A11LCP000002UKBB,报废数量
1001A11LCP000002UKBC,实际工时
1001A11LCP000002UKBD,检验人
1001A11LCP000002UKBE,检验日期
1001A11LCP000002UKBF,检验不合格记录及处理结果
1001A11LCP000002UKBG,其他记录及相关记录编号
1001A11LCP000002UKBH,自定义项1
1001A11LCP000002UKBI,自定义项2
1001A11LCP000002UKBJ,自定义项3
1001A11LCP000002UKBK,自定义项4
1001A11LCP000002UKBL,自定义项5
1001A11LCP000002UKBM,自定义项6
1001A11LCP000002UKBN,自定义项7
1001A11LCP000002UKBO,自定义项8
1001A11LCP000002UKBP,自定义项9
1001A11LCP000002UKBQ,自定义项10
1001A11LCP000002UKBR,自定义项11
1001A11LCP000002UKBS,自定义项12
1001A11LCP000002UKBT,自定义项13
1001A11LCP000002UKBU,自定义项14
1001A11LCP000002UKBV,自定义项15
1001A11LCP000002UKBW,自定义项16
1001A11LCP000002UKBX,自定义项17
1001A11LCP000002UKBY,自定义项18
1001A11LCP000002UKBZ,自定义项19
1001A11LCP000002UKC0,自定义项20
1001A11LCP000002UKC1,自定义项21
1001A11LCP000002UKC2,自定义项22
1001A11LCP000002UKC3,自定义项23
1001A11LCP000002UKC4,自定义项24
1001A11LCP000002UKC5,自定义项25
1001A11LCP000002UKC6,自定义项26
1001A11LCP000002UKC7,自定义项27
1001A11LCP000002UKC8,自定义项28
1001A11LCP000002UKC9,自定义项29
1001A11LCP000002UKCA,自定义项30
1001A11LCP000002UKCB,来源行号
1001A11LCP000002UKCC,行号
1001A11LCP000002UKCD,主键
1001A11LCP000002UKCE,工序说明
1001A11LCP000002UKCF,检验标识
1001A11LCP000002UKCG,部门
1001A11LCP000002UKCH,工作中心
1001A11LCP000002UKCI,班组
1001A11LCP000002UKCJ,准备工时(分)
1001A11LCP000002UKCK,加工工时(分)
1001A11LCP000002UKCL,是否转序
1001A11LCP000002UKCM,是否已完成
1001A11LCP000002UKCN,工序要求进度
1001A11LCP000002UKCO,合格数
1001A11LCP000002UKCP,超差数
1001A11LCP000002UKCQ,报废数量
1001A11LCP000002UKCR,实际工时
1001A11LCP000002UKCS,检验人
1001A11LCP000002UKCT,检验日期
1001A11LCP000002UKCU,检验不合格记录及处理结果
1001A11LCP000002UKCV,其他记录及相关记录编号
1001A11LCP000002UKCW,自定义项1
1001A11LCP000002UKCX,自定义项2
1001A11LCP000002UKCY,自定义项3
1001A11LCP000002UKCZ,自定义项4
1001A11LCP000002UKD0,自定义项5
1001A11LCP000002UKD1,自定义项6
1001A11LCP000002UKD2,自定义项7
1001A11LCP000002UKD3,自定义项8
1001A11LCP000002UKD4,自定义项9
1001A11LCP000002UKD5,自定义项10
1001A11LCP000002UKD6,自定义项11
1001A11LCP000002UKD7,自定义项12
1001A11LCP000002UKD8,自定义项13
1001A11LCP000002UKD9,自定义项14
1001A11LCP000002UKDA,自定义项15
1001A11LCP000002UKDB,自定义项16
1001A11LCP000002UKDC,自定义项17
1001A11LCP000002UKDD,自定义项18
1001A11LCP000002UKDE,自定义项19
1001A11LCP000002UKDF,自定义项20
1001A11LCP000002UKDG,自定义项21
1001A11LCP000002UKDH,自定义项22
1001A11LCP000002UKDI,自定义项23
1001A11LCP000002UKDJ,自定义项24
1001A11LCP000002UKDK,自定义项25
1001A11LCP000002UKDL,自定义项26
1001A11LCP000002UKDM,自定义项27
1001A11LCP000002UKDN,自定义项28
1001A11LCP000002UKDO,自定义项29
1001A11LCP000002UKDP,自定义项30
1001A11LCP000002UKDQ,来源行号
1001A11LCP000002UKDR,行号
1001A11LCP000002UKDS,主键
1001A11LCP000002UKDT,工序说明
1001A11LCP000002UKDU,检验标识
1001A11LCP000002UKDV,部门
1001A11LCP000002UKDW,工作中心
1001A11LCP000002UKDX,班组
1001A11LCP000002UKDY,准备工时(分)
1001A11LCP000002UKDZ,加工工时(分)
1001A11LCP000002UKE0,是否转序
1001A11LCP000002UKE1,是否已完成
1001A11LCP000002UKE2,工序要求进度
1001A11LCP000002UKE3,合格数
1001A11LCP000002UKE4,超差数
1001A11LCP000002UKE5,报废数量
1001A11LCP000002UKE6,实际工时
1001A11LCP000002UKE7,检验人
1001A11LCP000002UKE8,检验日期
1001A11LCP000002UKE9,检验不合格记录及处理结果
1001A11LCP000002UKEA,其他记录及相关记录编号
1001A11LCP000002UKEB,自定义项1
1001A11LCP000002UKEC,自定义项2
1001A11LCP000002UKED,自定义项3
1001A11LCP000002UKEE,自定义项4
1001A11LCP000002UKEF,自定义项5
1001A11LCP000002UKEG,自定义项6
1001A11LCP000002UKEH,自定义项7
1001A11LCP000002UKEI,自定义项8
1001A11LCP000002UKEJ,自定义项9
1001A11LCP000002UKEK,自定义项10
1001A11LCP000002UKEL,自定义项11
1001A11LCP000002UKEM,自定义项12
1001A11LCP000002UKEN,自定义项13
1001A11LCP000002UKEO,自定义项14
1001A11LCP000002UKEP,自定义项15
1001A11LCP000002UKEQ,自定义项16
1001A11LCP000002UKER,自定义项17
1001A11LCP000002UKES,自定义项18
1001A11LCP000002UKET,自定义项19
1001A11LCP000002UKEU,自定义项20
1001A11LCP000002UKEV,自定义项21
1001A11LCP000002UKEW,自定义项22
1001A11LCP000002UKEX,自定义项23
1001A11LCP000002UKEY,自定义项24
1001A11LCP000002UKEZ,自定义项25
1001A11LCP000002UKF0,自定义项26
1001A11LCP000002UKF1,自定义项27
1001A11LCP000002UKF2,自定义项28
1001A11LCP000002UKF3,自定义项29
1001A11LCP000002UKF4,自定义项30
1001A11LCP000002UKF5,来源行号
